tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
252,thorax,13.08,9.42,9.42,3.67,0.00,3.67,0.262,0.034,0.0,1482.0
254,left_foot,-28.56,-21.08,-24.16,7.49,3.09,4.42,0.635,0.049,3.1,1710.0
254,right_foot,-28.62,-21.08,-24.16,7.54,3.09,4.47,0.636,0.050,3.6,1710.0
254,left_shank,95.70,94.74,94.74,0.95,0.00,0.95,0.660,0.006,0.7,2052.0
254,right_shank,96.14,94.74,94.74,1.40,0.00,1.40,0.663,0.009,3.2,2052.0
254,left_thigh,-91.07,-93.06,-93.06,2.01,0.00,2.01,0.759,0.016,0.0,2052.0
254,right_thigh,-91.45,-93.06,-93.06,1.64,0.00,1.64,0.762,0.014,0.0,2052.0
254,abdomen,13.66,6.30,6.30,7.37,0.00,7.37,0.304,0.069,0.0,1482.0
254,thorax,13.11,9.44,9.44,3.66,0.00,3.66,0.262,0.035,0.0,1482.0
256,left_foot,-28.73,-21.08,-24.26,7.65,3.75,4.48,0.638,0.051,3.0,1710.0
256,right_foot,-28.78,-21.08,-24.26,7.70,3.75,4.53,0.640,0.052,3.5,1710.0
256,left_shank,96.42,95.39,95.39,1.03,0.00,1.03,0.665,0.007,0.7,2052.0
256,right_shank,96.86,95.39,95.39,1.47,0.00,1.47,0.668,0.010,3.2,2052.0
256,left_thigh,-91.69,-93.67,-93.67,1.99,0.00,2.00,0.764,0.015,0.0,2052.0
256,right_thigh,-92.07,-93.67,-93.67,1.62,0.00,1.63,0.767,0.013,0.0,2052.0
256,abdomen,13.69,6.31,6.31,7.38,0.00,7.38,0.304,0.070,0.0,1482.0
256,thorax,13.13,9.46,9.46,3.67,0.00,3.67,0.263,0.035,0.0,1482.0
258,left_foot,-28.89,-21.08,-24.36,7.81,3.44,4.53,0.642,0.051,2.9,1710.0
258,right_foot,-28.93,-21.08,-24.36,7.85,3.44,4.57,0.643,0.052,3.4,1710.0
258,left_shank,97.16,96.02,96.02,1.14,0.00,1.14,0.670,0.008,0.6,2052.0
258,right_shank,97.59,96.02,96.02,1.57,0.00,1.57,0.673,0.011,3.2,2052.0
258,left_thigh,-92.33,-94.26,-94.26,1.95,0.00,1.95,0.769,0.014,0.0,2052.0
258,right_thigh,-92.71,-94.26,-94.26,1.58,0.00,1.58,0.773,0.012,0.0,2052.0
258,abdomen,13.72,6.33,6.33,7.40,0.00,7.40,0.305,0.071,0.0,1482.0
258,thorax,13.16,9.48,9.48,3.68,0.00,3.68,0.263,0.036,0.0,1482.0
260,left_foot,-29.04,-21.44,-24.46,7.60,3.03,4.58,0.645,0.050,2.8,1710.0
260,right_foot,-29.07,-21.44,-24.46,7.63,3.03,4.62,0.646,0.051,3.4,1710.0
260,left_shank,97.90,96.63,96.63,1.27,0.00,1.27,0.675,0.011,0.6,2052.0
260,right_shank,98.32,96.63,96.63,1.69,0.00,1.69,0.678,0.014,3.1,2052.0
260,left_thigh,-92.98,-94.84,-94.84,1.88,0.00,1.88,0.775,0.012,0.0,2052.0
260,right_thigh,-93.36,-94.84,-94.84,1.50,0.00,1.50,0.778,0.009,0.0,2052.0
260,abdomen,13.77,6.34,6.34,7.43,0.00,7.43,0.306,0.071,0.0,1482.0
260,thorax,13.20,9.50,9.50,3.70,0.00,3.70,0.264,0.036,0.0,1482.0
262,left_foot,-29.19,-21.44,-24.56,7.75,3.30,4.64,0.649,0.051,2.8,1710.0
262,right_foot,-29.21,-21.44,-24.56,7.77,3.30,4.66,0.649,0.052,3.3,1710.0
262,left_shank,98.65,97.24,97.24,1.41,0.00,1.41,0.680,0.012,0.5,2052.0
262,right_shank,99.06,97.24,97.24,1.83,0.00,1.83,0.683,0.014,3.1,2052.0
262,left_thigh,-93.63,-95.40,-95.40,1.79,0.00,1.80,0.780,0.012,0.0,2052.0
262,right_thigh,-94.01,-95.40,-95.40,1.42,0.00,1.42,0.783,0.009,0.0,2052.0
262,abdomen,13.82,6.35,6.35,7.47,0.00,7.47,0.307,0.072,0.0,1482.0
262,thorax,13.24,9.52,9.52,3.72,0.00,3.72,0.265,0.037,0.0,1482.0
264,left_foot,-29.34,-21.64,-24.65,7.70,3.03,4.69,0.652,0.051,2.7,1710.0
264,right_foot,-29.35,-21.64,-24.65,7.72,3.03,4.71,0.652,0.051,3.2,1710.0
264,left_shank,99.40,97.81,97.81,1.59,0.00,1.59,0.686,0.014,0.5,2052.0
264,right_shank,99.81,97.81,97.81,1.99,0.00,1.99,0.688,0.017,3.1,2052.0
264,left_thigh,-94.29,-95.95,-95.95,1.67,0.00,1.68,0.786,0.009,0.0,2052.0
264,right_thigh,-94.67,-95.95,-95.95,1.31,0.00,1.31,0.789,0.007,0.0,2052.0
264,abdomen,13.88,6.36,6.36,7.52,0.00,7.52,0.308,0.073,0.0,1482.0
264,thorax,13.29,9.54,9.54,3.75,0.00,3.75,0.266,0.037,0.0,1482.0
266,left_foot,-29.48,-21.67,-24.74,7.81,3.09,4.74,0.655,0.052,2.6,1710.0
266,right_foot,-29.49,-21.67,-24.74,7.82,3.09,4.75,0.655,0.052,3.1,1710.0
266,left_shank,100.15,98.38,98.38,1.77,0.00,1.77,0.691,0.016,0.4,2052.0
266,right_shank,100.55,98.38,98.38,2.17,0.00,2.17,0.693,0.019,3.1,2052.0
266,left_thigh,-94.95,-96.48,-96.48,1.55,0.00,1.55,0.791,0.007,0.0,2052.0
266,right_thigh,-95.33,-96.48,-96.48,1.18,0.00,1.18,0.794,0.005,0.0,2052.0
266,abdomen,13.94,6.37,6.37,7.58,0.00,7.58,0.310,0.074,0.0,1482.0
266,thorax,13.34,9.55,9.55,3.78,0.00,3.78,0.267,0.038,0.0,1482.0
268,left_foot,-29.62,-22.00,-24.83,7.62,2.84,4.80,0.658,0.050,2.6,1710.0
268,right_foot,-29.62,-22.00,-24.83,7.62,2.84,4.80,0.658,0.050,3.1,1710.0
268,left_shank,100.90,98.91,98.91,1.99,0.00,1.99,0.696,0.018,0.4,2052.0
268,right_shank,101.29,98.91,98.91,2.38,0.00,2.38,0.699,0.020,3.1,2052.0
268,left_thigh,-95.62,-96.98,-96.98,1.39,0.00,1.39,0.797,0.006,0.0,2052.0
268,right_thigh,-96.00,-96.98,-96.98,1.02,0.00,1.02,0.800,0.004,0.0,2052.0
268,abdomen,14.01,6.38,6.38,7.63,0.00,7.64,0.311,0.075,0.0,1482.0
268,thorax,13.39,9.57,9.57,3.82,0.00,3.82,0.268,0.038,0.0,1482.0
270,left_foot,-29.75,-22.22,-24.91,7.54,2.70,4.85,0.661,0.050,2.5,1710.0
270,right_foot,-29.75,-22.22,-24.91,7.53,2.70,4.85,0.661,0.050,3.0,1710.0
270,left_shank,101.65,99.43,99.43,2.22,0.00,2.22,0.701,0.021,0.4,2052.0
270,right_shank,102.03,99.43,99.43,2.60,0.00,2.60,0.704,0.024,3.0,2052.0
270,left_thigh,-96.28,-97.46,-97.46,1.21,0.00,1.21,0.802,0.003,0.0,2052.0
270,right_thigh,-96.67,-97.46,-97.46,0.85,0.00,0.85,0.806,0.003,0.0,2052.0
270,abdomen,14.08,6.39,6.39,7.70,0.00,7.70,0.313,0.075,0.0,1482.0
270,thorax,13.44,9.58,9.58,3.87,0.00,3.87,0.269,0.039,0.0,1482.0
272,left_foot,-29.89,-22.39,-24.99,7.49,2.60,4.91,0.664,0.049,2.4,1710.0
272,right_foot,-29.87,-22.39,-24.99,7.48,2.60,4.89,0.664,0.050,2.9,1710.0
272,left_shank,102.38,99.92,99.92,2.46,0.00,2.46,0.706,0.022,0.3,2052.0
272,right_shank,102.76,99.92,99.92,2.84,0.00,2.84,0.709,0.025,3.0,2052.0
272,left_thigh,-96.94,-97.92,-97.92,1.02,0.00,1.03,0.808,0.003,0.0,2052.0
272,right_thigh,-97.32,-97.92,-97.92,0.67,0.00,0.67,0.811,0.003,0.0,2052.0
272,abdomen,14.16,6.40,6.40,7.77,0.00,7.77,0.315,0.077,0.0,1482.0
272,thorax,13.50,9.59,9.59,3.91,0.00,3.91,0.270,0.040,0.0,1482.0
274,left_foot,-30.01,-22.66,-25.06,7.36,2.41,4.96,0.667,0.048,2.4,1710.0
274,right_foot,-29.99,-22.66,-25.06,7.33,2.41,4.94,0.667,0.049,2.9,1710.0
274,left_shank,103.11,100.39,100.39,2.71,0.00,2.71,0.711,0.024,0.3,2052.0
274,right_shank,103.48,100.39,100.39,3.09,0.00,3.09,0.714,0.027,3.0,2052.0
274,left_thigh,-97.58,-98.37,-98.37,0.83,0.00,0.84,0.813,0.002,0.0,2052.0
274,right_thigh,-97.97,-98.37,-98.37,0.50,0.00,0.50,0.816,0.004,0.0,2052.0
274,abdomen,14.24,6.40,6.40,7.84,0.00,7.84,0.316,0.078,0.0,1482.0
274,thorax,13.56,9.60,9.60,3.96,0.00,3.96,0.271,0.040,0.0,1482.0
276,left_foot,-30.14,-22.89,-25.13,7.26,2.26,5.01,0.670,0.047,2.3,1710.0
276,right_foot,-30.11,-22.89,-25.13,7.23,2.26,4.99,0.669,0.048,2.8,1710.0
276,left_shank,103.82,100.87,100.87,2.95,0.00,2.95,0.716,0.025,0.2,2052.0
276,right_shank,104.18,100.87,100.87,3.32,0.00,3.32,0.719,0.028,3.0,2052.0
276,left_thigh,-98.20,-98.81,-98.81,0.66,0.00,0.67,0.818,0.003,0.0,2052.0
276,right_thigh,-98.59,-98.81,-98.81,0.37,0.00,0.36,0.822,0.005,0.0,2052.0
276,abdomen,14.33,6.41,6.41,7.93,0.00,7.93,0.318,0.079,0.0,1482.0
276,thorax,13.62,9.61,9.61,4.01,0.00,4.01,0.272,0.041,0.0,1482.0
278,left_foot,-30.26,-23.10,-25.21,7.16,2.12,5.07,0.673,0.047,2.2,1710.0
278,right_foot,-30.23,-23.10,-25.21,7.13,2.11,5.03,0.672,0.047,2.7,1710.0
278,left_shank,104.50,101.34,101.34,3.16,0.00,3.16,0.721,0.025,0.2,2052.0
278,right_shank,104.86,101.34,101.34,3.52,0.00,3.52,0.723,0.028,3.0,2052.0
278,left_thigh,-98.80,-99.26,-99.26,0.52,0.00,0.54,0.823,0.003,0.0,2052.0
278,right_thigh,-99.19,-99.26,-99.26,0.30,0.00,0.29,0.827,0.005,0.0,2052.0
278,abdomen,14.42,6.41,6.41,8.02,0.00,8.02,0.320,0.080,0.0,1482.0
278,thorax,13.68,9.61,9.61,4.07,0.00,4.07,0.274,0.042,0.0,1482.0
280,left_foot,-30.38,-23.34,-25.28,7.04,1.95,5.11,0.675,0.046,2.2,1710.0
280,right_foot,-30.34,-23.34,-25.28,7.00,1.95,5.07,0.674,0.046,2.7,1710.0
280,left_shank,105.16,101.82,101.82,3.34,0.00,3.34,0.725,0.026,0.2,2052.0
280,right_shank,105.52,101.82,101.82,3.70,0.00,3.70,0.728,0.028,3.0,2052.0
280,left_thigh,-99.38,-99.70,-99.70,0.42,0.00,0.43,0.828,0.003,0.0,2052.0
280,right_thigh,-99.77,-99.70,-99.70,0.31,0.00,0.30,0.831,0.005,0.0,2052.0
280,abdomen,14.51,6.41,6.41,8.10,0.00,8.10,0.323,0.081,0.0,1482.0
280,thorax,13.74,9.62,9.62,4.13,0.00,4.13,0.275,0.042,0.0,1482.0
282,left_foot,-30.50,-23.64,-25.35,6.87,1.73,5.16,0.678,0.045,2.2,1710.0
282,right_foot,-30.46,-23.64,-25.35,6.82,1.73,5.11,0.677,0.045,2.7,1710.0
282,left_shank,105.80,102.30,102.30,3.49,0.00,3.49,0.730,0.026,0.2,2052.0
282,right_shank,106.15,102.30,102.30,3.85,0.00,3.85,0.732,0.029,3.0,2052.0
282,left_thigh,-99.93,-100.15,-100.15,0.34,0.00,0.35,0.833,0.003,0.0,2052.0
282,right_thigh,-100.33,-100.15,-100.15,0.35,0.00,0.34,0.836,0.005,0.0,2052.0
282,abdomen,14.60,6.42,6.42,8.19,0.00,8.19,0.324,0.081,0.0,1482.0
282,thorax,13.80,9.62,9.62,4.18,0.00,4.18,0.276,0.043,0.0,1482.0
284,left_foot,-30.63,-24.00,-25.42,6.63,1.44,5.21,0.681,0.043,2.2,1710.0
284,right_foot,-30.57,-24.00,-25.42,6.57,1.44,5.16,0.679,0.043,2.7,1710.0
284,left_shank,106.40,102.78,102.78,3.62,0.00,3.62,0.734,0.026,0.2,2052.0
284,right_shank,106.76,102.78,102.78,3.97,0.00,3.97,0.736,0.028,3.0,2052.0
284,left_thigh,-100.47,-100.60,-100.60,0.29,0.00,0.31,0.837,0.003,0.0,2052.0
284,right_thigh,-100.87,-100.60,-100.60,0.41,0.00,0.39,0.841,0.005,0.0,2052.0
284,abdomen,14.68,6.42,6.42,8.27,0.00,8.27,0.326,0.082,0.0,1482.0
284,thorax,13.86,9.62,9.62,4.23,0.00,4.23,0.277,0.043,0.0,1482.0
286,left_foot,-30.75,-24.47,-25.49,6.29,1.05,5.27,0.683,0.041,2.2,1710.0
286,right_foot,-30.70,-24.47,-25.49,6.23,1.05,5.21,0.682,0.041,2.7,1710.0
286,left_shank,106.99,103.27,103.27,3.72,0.00,3.72,0.738,0.026,0.2,2052.0
286,right_shank,107.34,103.27,103.27,4.07,0.00,4.07,0.740,0.028,3.0,2052.0
286,left_thigh,-100.99,-101.05,-101.05,0.26,0.00,0.28,0.842,0.003,0.0,2052.0
286,right_thigh,-101.40,-101.05,-101.05,0.46,0.00,0.45,0.845,0.005,0.0,2052.0
286,abdomen,14.75,6.42,6.42,8.33,0.00,8.33,0.328,0.082,0.0,1482.0
286,thorax,13.90,9.63,9.63,4.28,0.00,4.28,0.278,0.043,0.0,1482.0
288,left_foot,-30.89,-25.08,-25.56,5.82,0.54,5.33,0.686,0.038,2.3,1710.0
288,right_foot,-30.83,-25.08,-25.56,5.75,0.55,5.27,0.685,0.039,2.8,1710.0
288,left_shank,107.55,103.75,103.75,3.80,0.00,3.80,0.742,0.025,0.3,2052.0
288,right_shank,107.90,103.75,103.75,4.15,0.00,4.15,0.744,0.028,3.0,2052.0
288,left_thigh,-101.49,-101.50,-101.50,0.26,0.00,0.27,0.846,0.003,0.0,2052.0
288,right_thigh,-101.90,-101.50,-101.50,0.50,0.00,0.49,0.849,0.005,0.0,2052.0
288,abdomen,14.81,6.42,6.42,8.39,0.00,8.39,0.329,0.081,0.0,1482.0
288,thorax,13.94,9.63,9.63,4.31,0.00,4.31,0.279,0.043,0.0,1482.0
290,left_foot,-31.04,-25.63,-25.63,5.41,0.24,5.42,0.690,0.036,2.3,1710.0
290,right_foot,-30.97,-25.63,-25.63,5.34,0.25,5.35,0.688,0.036,2.8,1710.0
290,left_shank,108.09,104.24,104.24,3.86,0.00,3.86,0.745,0.025,0.3,2052.0
290,right_shank,108.45,104.24,104.24,4.21,0.00,4.21,0.748,0.028,3.0,2052.0
290,left_thigh,-101.98,-101.95,-101.95,0.26,0.00,0.28,0.850,0.002,0.0,2052.0
290,right_thigh,-102.39,-101.95,-101.95,0.54,0.00,0.52,0.853,0.005,0.0,2052.0
290,abdomen,14.85,6.42,6.42,8.43,0.00,8.43,0.330,0.081,0.0,1482.0
290,thorax,13.97,9.63,9.63,4.34,0.00,4.34,0.279,0.043,0.0,1482.0
292,left_foot,-31.20,-25.70,-25.70,5.50,0.24,5.50,0.693,0.037,2.3,1710.0
292,right_foot,-31.13,-25.70,-25.70,5.43,0.24,5.43,0.692,0.037,2.8,1710.0
292,left_shank,108.63,104.72,104.72,3.90,0.00,3.90,0.749,0.025,0.3,2052.0
292,right_shank,108.98,104.72,104.72,4.26,0.00,4.26,0.752,0.028,3.0,2052.0
292,left_thigh,-102.46,-102.40,-102.40,0.26,0.00,0.27,0.854,0.002,0.0,2052.0
292,right_thigh,-102.87,-102.40,-102.40,0.56,0.00,0.55,0.857,0.005,0.0,2052.0
292,abdomen,14.88,6.42,6.42,8.46,0.00,8.46,0.331,0.081,0.0,1482.0
292,thorax,13.99,9.63,9.63,4.36,0.00,4.36,0.280,0.042,0.0,1482.0
294,left_foot,-31.36,-25.77,-25.77,5.59,0.25,5.60,0.697,0.038,2.4,1710.0
294,right_foot,-31.29,-25.77,-25.77,5.52,0.24,5.52,0.695,0.038,2.9,1710.0
294,left_shank,109.15,105.21,105.21,3.94,0.00,3.94,0.753,0.025,0.3,2052.0
294,right_shank,109.50,105.21,105.21,4.29,0.00,4.29,0.755,0.028,3.0,2052.0
294,left_thigh,-102.93,-102.85,-102.85,0.27,0.00,0.28,0.858,0.002,0.0,2052.0
294,right_thigh,-103.35,-102.85,-102.85,0.58,0.00,0.57,0.861,0.004,0.0,2052.0
294,abdomen,14.90,6.42,6.42,8.48,0.00,8.48,0.331,0.081,0.0,1482.0
294,thorax,14.00,9.63,9.63,4.37,0.00,4.37,0.280,0.042,0.0,1482.0
296,left_foot,-31.53,-25.84,-25.84,5.69,0.26,5.70,0.701,0.039,2.5,1710.0
296,right_foot,-31.45,-25.84,-25.84,5.61,0.25,5.62,0.699,0.039,3.0,1710.0
296,left_shank,109.66,105.69,105.69,3.97,0.00,3.97,0.756,0.025,0.4,2052.0
296,right_shank,110.01,105.69,105.69,4.32,0.00,4.32,0.759,0.028,3.0,2052.0
296,left_thigh,-103.39,-103.30,-103.30,0.27,0.00,0.28,0.862,0.002,0.0,2052.0
296,right_thigh,-103.81,-103.30,-103.30,0.59,0.00,0.58,0.865,0.004,0.0,2052.0
296,abdomen,14.91,6.42,6.42,8.49,0.00,8.49,0.331,0.080,0.0,1482.0
296,thorax,14.01,9.63,9.63,4.38,0.00,4.38,0.280,0.042,0.0,1482.0
298,left_foot,-31.72,-25.91,-25.91,5.81,0.25,5.82,0.705,0.040,2.5,1710.0
298,right_foot,-31.64,-25.91,-25.91,5.73,0.26,5.74,0.703,0.040,3.1,1710.0
298,left_shank,110.17,106.18,106.18,3.99,0.00,3.99,0.760,0.025,0.4,2052.0
298,right_shank,110.52,106.18,106.18,4.34,0.00,4.34,0.762,0.028,3.0,2052.0
298,left_thigh,-103.85,-103.75,-103.75,0.27,0.00,0.28,0.865,0.002,0.0,2052.0
298,right_thigh,-104.27,-103.75,-103.75,0.60,0.00,0.58,0.869,0.004,0.0,2052.0
298,abdomen,14.91,6.42,6.42,8.49,0.00,8.49,0.331,0.080,0.0,1482.0
298,thorax,14.01,9.63,9.63,4.39,0.00,4.39,0.280,0.042,0.0,1482.0
300,left_foot,-31.91,-25.98,-25.98,5.94,0.26,5.94,0.709,0.041,2.6,1710.0
300,right_foot,-31.83,-25.98,-25.98,5.86,0.26,5.86,0.707,0.042,3.1,1710.0
300,left_shank,110.66,106.66,106.66,4.00,0.00,4.00,0.763,0.025,0.5,2052.0
300,right_shank,111.01,106.66,106.66,4.35,0.00,4.35,0.766,0.028,3.0,2052.0
300,left_thigh,-104.30,-104.20,-104.20,0.27,0.00,0.28,0.869,0.002,0.0,2052.0
300,right_thigh,-104.72,-104.20,-104.20,0.60,0.00,0.59,0.873,0.004,0.0,2052.0
300,abdomen,14.90,6.42,6.42,8.48,0.00,8.49,0.331,0.079,0.0,1482.0
300,thorax,14.01,9.63,9.63,4.38,0.00,4.38,0.280,0.042,0.0,1482.0
302,left_foot,-32.12,-26.04,-26.04,6.08,0.27,6.08,0.714,0.043,2.6,1710.0
302,right_foot,-32.04,-26.04,-26.04,6.00,0.27,6.00,0.712,0.043,3.2,1710.0
302,left_shank,111.15,107.14,107.14,4.01,0.00,4.01,0.767,0.025,0.5,2052.0
302,right_shank,111.50,107.14,107.14,4.36,0.00,4.36,0.769,0.028,3.0,2052.0
302,left_thigh,-104.75,-104.65,-104.65,0.28,0.00,0.28,0.873,0.002,0.0,2052.0
302,right_thigh,-105.17,-104.65,-104.65,0.61,0.00,0.59,0.876,0.004,0.0,2052.0
302,abdomen,14.89,6.42,6.42,8.47,0.00,8.47,0.331,0.079,0.0,1482.0
302,thorax,14.00,9.62,9.62,4.38,0.00,4.38,0.280,0.041,0.0,1482.0
304,left_foot,-32.34,-26.11,-26.11,6.23,0.25,6.24,0.719,0.044,2.7,1710.0
304,right_foot,-32.26,-26.11,-26.11,6.15,0.25,6.15,0.717,0.044,3.2,1710.0
304,left_shank,111.63,107.62,107.62,4.02,0.00,4.02,0.770,0.025,0.5,2052.0
304,right_shank,111.99,107.62,107.62,4.37,0.00,4.37,0.772,0.028,3.0,2052.0
304,left_thigh,-105.19,-105.09,-105.09,0.28,0.00,0.29,0.877,0.002,0.0,2052.0
304,right_thigh,-105.62,-105.09,-105.09,0.61,0.00,0.59,0.880,0.004,0.0,2052.0
304,abdomen,14.87,6.42,6.42,8.46,0.00,8.46,0.330,0.079,0.0,1482.0
304,thorax,13.99,9.62,9.62,4.37,0.00,4.37,0.280,0.041,0.0,1482.0
306,left_foot,-32.57,-26.18,-26.18,6.39,0.27,6.40,0.724,0.046,2.7,1710.0
306,right_foot,-32.49,-26.18,-26.18,6.31,0.27,6.32,0.722,0.046,3.3,1710.0
306,left_shank,112.12,108.10,108.10,4.02,0.00,4.02,0.773,0.025,0.6,2052.0
306,right_shank,112.47,108.10,108.10,4.37,0.00,4.37,0.776,0.028,3.0,2052.0
306,left_thigh,-105.64,-105.53,-105.53,0.28,0.00,0.29,0.880,0.002,0.0,2052.0
306,right_thigh,-106.07,-105.53,-105.53,0.61,0.00,0.60,0.884,0.004,0.0,2052.0
306,abdomen,14.85,6.42,6.42,8.44,0.00,8.44,0.330,0.079,0.0,1482.0
306,thorax,13.98,9.62,9.62,4.36,0.00,4.36,0.280,0.041,0.0,1482.0
308,left_foot,-32.81,-26.24,-26.24,6.57,0.27,6.57,0.729,0.047,2.7,1710.0
308,right_foot,-32.73,-26.24,-26.24,6.48,0.26,6.49,0.727,0.047,3.3,1710.0
308,left_shank,112.59,108.57,108.57,4.02,0.00,4.02,0.777,0.025,0.6,2052.0
308,right_shank,112.95,108.57,108.57,4.38,0.00,4.38,0.779,0.028,3.0,2052.0
308,left_thigh,-106.08,-105.97,-105.97,0.28,0.00,0.28,0.884,0.002,0.0,2052.0
308,right_thigh,-106.52,-105.97,-105.97,0.62,0.00,0.61,0.888,0.004,0.0,2052.0
308,abdomen,14.83,6.41,6.41,8.42,0.00,8.42,0.330,0.078,0.0,1482.0
308,thorax,13.97,9.62,9.62,4.35,0.00,4.35,0.279,0.041,0.0,1482.0
310,left_foot,-33.06,-26.31,-26.31,6.75,0.26,6.76,0.735,0.049,2.8,1710.0
310,right_foot,-32.97,-26.31,-26.31,6.67,0.27,6.67,0.733,0.049,3.4,1710.0
310,left_shank,113.07,109.04,109.04,4.03,0.00,4.03,0.780,0.025,0.7,2052.0
310,right_shank,113.43,109.04,109.04,4.38,0.00,4.38,0.782,0.028,3.0,2052.0
310,left_thigh,-106.53,-106.41,-106.41,0.29,0.00,0.29,0.888,0.002,0.0,2052.0
310,right_thigh,-106.96,-106.41,-106.41,0.63,0.00,0.62,0.891,0.005,0.0,2052.0
310,abdomen,14.81,6.41,6.41,8.41,0.00,8.41,0.329,0.078,0.0,1482.0
310,thorax,13.96,9.61,9.61,4.35,0.00,4.34,0.279,0.041,0.0,1482.0
312,left_foot,-33.31,-26.37,-26.37,6.94,0.26,6.95,0.740,0.050,2.8,1710.0
312,right_foot,-33.23,-26.37,-26.37,6.86,0.26,6.87,0.739,0.051,3.4,1710.0
312,left_shank,113.55,109.51,109.51,4.04,0.00,4.04,0.783,0.025,0.7,2052.0
312,right_shank,113.90,109.51,109.51,4.39,0.00,4.39,0.786,0.028,3.0,2052.0
312,left_thigh,-106.98,-106.84,-106.84,0.29,0.00,0.30,0.891,0.002,0.0,2052.0
312,right_thigh,-107.41,-106.84,-106.84,0.64,0.00,0.63,0.895,0.005,0.0,2052.0
312,abdomen,14.80,6.41,6.41,8.39,0.00,8.39,0.329,0.079,0.0,1482.0
312,thorax,13.95,9.61,9.61,4.34,0.00,4.34,0.279,0.041,0.0,1482.0
314,left_foot,-33.58,-26.44,-26.44,7.15,0.26,7.15,0.746,0.052,2.9,1710.0
314,right_foot,-33.50,-26.44,-26.44,7.06,0.26,7.07,0.744,0.052,3.5,1710.0
314,left_shank,114.02,109.97,109.97,4.05,0.00,4.05,0.786,0.025,0.7,2052.0
314,right_shank,114.38,109.97,109.97,4.41,0.00,4.41,0.789,0.028,3.0,2052.0
314,left_thigh,-107.43,-107.27,-107.27,0.31,0.00,0.30,0.895,0.003,0.0,2052.0
314,right_thigh,-107.86,-107.27,-107.27,0.66,0.00,0.65,0.899,0.005,0.0,2052.0
314,abdomen,14.79,6.41,6.41,8.38,0.00,8.38,0.329,0.079,0.0,1482.0
314,thorax,13.94,9.61,9.61,4.33,0.00,4.33,0.279,0.041,0.0,1482.0
316,left_foot,-33.86,-26.50,-26.50,7.36,0.27,7.37,0.752,0.054,2.9,1710.0
316,right_foot,-33.78,-26.50,-26.50,7.28,0.27,7.28,0.751,0.054,3.5,1710.0
316,left_shank,114.50,110.44,110.44,4.06,0.00,4.06,0.790,0.026,0.8,2052.0
316,right_shank,114.86,110.44,110.44,4.42,0.00,4.42,0.792,0.029,3.1,2052.0
316,left_thigh,-107.87,-107.70,-107.70,0.31,0.00,0.32,0.899,0.003,0.0,2052.0
316,right_thigh,-108.32,-107.70,-107.70,0.69,0.00,0.67,0.903,0.006,0.0,2052.0
316,abdomen,14.78,6.41,6.41,8.38,0.00,8.38,0.328,0.079,0.0,1482.0
316,thorax,13.93,9.61,9.61,4.33,0.00,4.33,0.279,0.041,0.0,1482.0
318,left_foot,-34.15,-26.56,-26.56,7.59,0.26,7.59,0.759,0.056,2.9,1710.0
318,right_foot,-34.06,-26.56,-26.56,7.50,0.26,7.50,0.757,0.056,3.6,1710.0
318,left_shank,114.97,110.89,110.89,4.08,0.00,4.08,0.793,0.026,0.8,2052.0
318,right_shank,115.33,110.89,110.89,4.44,0.00,4.44,0.795,0.029,3.1,2052.0
318,left_thigh,-108.33,-108.12,-108.12,0.34,0.00,0.34,0.903,0.003,0.0,2052.0
318,right_thigh,-108.77,-108.12,-108.12,0.72,0.00,0.70,0.906,0.006,0.0,2052.0
318,abdomen,14.78,6.41,6.41,8.38,0.00,8.38,0.328,0.079,0.0,1482.0
318,thorax,13.93,9.60,9.60,4.33,0.00,4.33,0.279,0.041,0.0,1482.0
320,left_foot,-34.44,-26.63,-26.63,7.82,0.26,7.82,0.765,0.058,2.9,1710.0
320,right_foot,-34.36,-26.63,-26.63,7.73,0.26,7.74,0.763,0.058,3.6,1710.0
320,left_shank,115.45,111.34,111.34,4.10,0.00,4.10,0.796,0.026,0.8,2052.0
320,right_shank,115.81,111.34,111.34,4.47,0.00,4.47,0.799,0.029,3.1,2052.0
320,left_thigh,-108.78,-108.54,-108.54,0.36,0.00,0.36,0.906,0.004,0.0,2052.0
320,right_thigh,-109.23,-108.54,-108.54,0.75,0.00,0.74,0.910,0.007,0.0,2052.0
320,abdomen,14.78,6.40,6.40,8.38,0.00,8.38,0.328,0.079,0.0,1482.0
320,thorax,13.93,9.60,9.60,4.33,0.00,4.33,0.279,0.041,0.0,1482.0
322,left_foot,-34.75,-26.69,-26.69,8.06,0.27,8.07,0.772,0.059,3.0,1710.0
322,right_foot,-34.66,-26.69,-26.69,7.97,0.27,7.98,0.770,0.060,3.6,1710.0
322,left_shank,115.92,111.79,111.79,4.13,0.00,4.13,0.799,0.026,0.8,2052.0
322,right_shank,116.28,111.79,111.79,4.49,0.00,4.49,0.802,0.029,3.1,2052.0
322,left_thigh,-109.23,-108.95,-108.95,0.39,0.00,0.38,0.910,0.004,0.0,2052.0
322,right_thigh,-109.68,-108.95,-108.95,0.79,0.00,0.78,0.914,0.007,0.0,2052.0
322,abdomen,14.79,6.40,6.40,8.39,0.00,8.39,0.329,0.080,0.0,1482.0
